student_id,class_level,department,strength_level,term1_avg,term2_avg,term3_avg,session_avg,consistency_score,performance_trend,t1_Mathematics,t1_English_Language,t1_Basic_Science,t1_Social_Studies,t1_Civic_Education,t1_Physical_Education,t1_Cultural_and_Creative_Arts,t1_Computer_Studies,t1_Business_Studies,t1_Agricultural_Science,t1_Home_Economics,t1_French,t2_Mathematics,t2_English_Language,t2_Basic_Science,t2_Social_Studies,t2_Civic_Education,t2_Physical_Education,t2_Cultural_and_Creative_Arts,t2_Computer_Studies,t2_Business_Studies,t2_Agricultural_Science,t2_Home_Economics,t2_French,t3_Mathematics,t3_English_Language,t3_Basic_Science,t3_Social_Studies,t3_Civic_Education,t3_Physical_Education,t3_Cultural_and_Creative_Arts,t3_Computer_Studies,t3_Business_Studies,t3_Agricultural_Science,t3_Home_Economics,t3_French,science_aptitude_score,arts_aptitude_score,commercial_aptitude_score,best_subject,best_subject_score,weak_subject,weak_subject_score,grade_A_count,grade_B_count,grade_C_count,grade_D_count,grade_E_count,grade_F_count,career_path,t1_Physics,t1_Chemistry,t1_Biology,t1_Further_Mathematics,t1_Computer_Science,t1_Geography,t2_Physics,t2_Chemistry,t2_Biology,t2_Further_Mathematics,t2_Computer_Science,t2_Geography,t3_Physics,t3_Chemistry,t3_Biology,t3_Further_Mathematics,t3_Computer_Science,t3_Geography,t1_Literature_in_English,t1_Government,t1_CRS_IRK,t1_History,t1_Economics,t1_Yoruba_Hausa_Igbo,t2_Literature_in_English,t2_Government,t2_CRS_IRK,t2_History,t2_Economics,t2_Yoruba_Hausa_Igbo,t3_Literature_in_English,t3_Government,t3_CRS_IRK,t3_History,t3_Economics,t3_Yoruba_Hausa_Igbo,t1_Accounting,t1_Commerce,t1_Office_Practice,t1_Insurance,t2_Accounting,t2_Commerce,t2_Office_Practice,t2_Insurance,t3_Accounting,t3_Commerce,t3_Office_Practice,t3_Insurance
1926,SSS2,Science,average,67.6,68.92,66.78,67.77,98.24,Stable,72.6,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,66.1,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,66.9,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,66.15,75.8,66.9,Biology,91.0,Computer_Science,46.0,4,1,1,3,0,0,Agriculture & Environmental Sciences,67.7,67.5,83.6,62.6,54.2,75.8,67.5,60.4,90.2,48.2,56.1,89.2,61.2,82.9,91.0,48.9,46.0,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,SSS2,Science,high,81.41,87.21,88.54,85.72,93.81,Improving,91.9,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,89.3,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,100.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,0.0,0.0,91.55,69.3,100.0,Mathematics,100.0,English_Language,69.3,8,1,0,0,0,0,Engineering & Technology,90.8,100.0,78.0,92.0,79.0,77.2,75.8,94.5,85.5,91.5,91.0,77.2,99.4,100.0,78.2,85.9,85.8,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,SSS2,Science,average,76.68,72.73,71.27,73.56,95.43,Declining,75.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,80.3,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,0.0,0.0,76.6,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,75.6,65.2,76.6,Chemistry,93.0,Geography,46.6,4,3,1,1,0,0,Engineering & Technology,90.1,80.0,85.3,86.1,65.3,79.3,91.0,72.4,78.5,69.7,60.5,88.3,69.3,93.0,66.8,86.3,61.6,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,SSS2,Science,average,67.87,69.26,65.74,67.62,97.1,Stable,81.4,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,70.6,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,86.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,67.2,60.3,86.1,Mathematics,86.1,Chemistry,43.8,2,3,3,0,1,0,Computer Science & IT,67.0,66.7,57.6,78.6,85.4,68.8,96.9,48.0,51.1,58.0,82.9,74.9,73.1,43.8,50.4,75.4,74.4,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,SSS2,Science,high,84.64,87.33,80.12,84.03,94.05,Declining,80.3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,0.0,0.0,94.4,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,0.0,0.0,79.3,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,83.25,82.8,79.3,Chemistry,95.0,Biology,65.1,6,3,0,0,0,0,Engineering & Technology,95.3,93.6,77.6,79.3,85.2,75.4,92.3,100.0,79.9,90.5,86.8,67.8,91.0,95.0,65.1,86.5,82.6,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,SSS2,Science,low,58.83,60.63,58.84,59.43,98.31,Stable,62.7,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.0,0.0,81.5,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0.0,0.0,83.4,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,64.98,41.5,83.4,Mathematics,83.4,English_Language,41.5,1,2,3,0,3,0,Engineering & Technology,83.2,67.9,50.8,62.1,56.4,37.0,59.2,79.0,58.0,60.6,69.4,49.3,72.3,74.5,59.6,56.1,44.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,SSS2,Science,average,69.43,65.39,65.78,66.87,96.36,Stable,29.3,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,0.0,0.0,53.7,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1,0.0,0.0,64.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,65.22,63.0,64.6,Agricultural_Science,76.6,Physics,47.6,2,2,4,1,0,0,Agriculture & Environmental Sciences,67.9,69.8,68.0,75.2,75.2,70.8,66.1,73.2,58.0,62.9,32.7,78.2,47.6,71.4,76.1,59.3,72.3,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,SSS2,Science,low,57.3,65.0,58.04,60.11,93.06,Stable,57.2,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,0.0,0.0,73.4,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,0.0,0.0,78.9,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,65.27,35.5,78.9,Further_Mathematics,82.7,English_Language,35.5,2,0,5,0,1,1,Computer Science & IT,74.6,47.3,57.6,71.5,51.7,49.9,71.0,57.0,65.3,72.2,68.3,58.2,62.8,50.2,61.6,82.7,55.4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,SSS2,Science,average,73.21,71.98,67.12,70.77,94.74,Declining,99.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,90.7,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,84.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,67.03,62.0,84.5,Mathematics,84.5,Agricultural_Science,56.6,2,1,6,0,0,0,Computer Science & IT,73.5,64.4,59.9,91.1,69.9,74.4,94.5,65.4,70.3,75.4,68.9,68.2,63.1,62.5,59.8,68.6,63.7,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,SSS2,Science,average,76.22,68.58,66.87,70.56,91.87,Declining,84.6,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,95.6,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,0.0,0.0,77.3,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,0.0,0.0,68.08,66.4,77.3,Physics,91.8,Computer_Science,50.9,2,3,4,0,0,0,Engineering & Technology,78.6,82.4,51.4,86.0,78.7,76.2,78.7,71.5,47.5,83.6,70.3,51.5,91.8,71.8,64.6,52.1,50.9,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,SSS2,Science,low,58.1,55.32,54.97,56.13,97.2,Stable,58.5,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,0.0,46.4,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,46.6,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,51.58,42.1,46.6,Geography,77.3,Physics,37.6,1,2,2,1,2,1,Agriculture & Environmental Sciences,43.8,58.0,61.4,63.8,56.5,65.8,49.7,63.2,51.9,39.5,57.4,58.1,37.6,67.3,62.3,44.0,51.7,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,SSS2,Science,high,85.52,86.22,90.13,87.29,95.94,Improving,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,0.0,0.0,88.0,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,0.0,0.0,100.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,0.0,0.0,91.82,94.6,100.0,Mathematics,100.0,Geography,73.0,8,1,0,0,0,0,Medicine & Health Sciences,93.5,100.0,100.0,62.4,86.1,86.6,100.0,100.0,97.1,68.3,80.8,80.5,96.0,96.8,98.8,84.0,75.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,SSS2,Science,low,67.62,64.72,66.12,66.15,97.63,Stable,81.7,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,0.0,0.0,72.9,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,0.0,0.0,77.8,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,74.57,45.3,77.8,Biology,87.9,English_Language,45.3,2,4,1,2,0,0,Medicine & Health Sciences,73.9,79.9,90.6,48.9,61.6,56.1,79.5,55.8,72.3,64.2,55.1,54.1,74.0,71.5,87.9,65.5,70.7,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,SSS2,Science,low,51.84,47.67,56.82,52.11,92.52,Improving,34.2,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,34.8,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,58.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,0.0,0.0,57.03,54.7,58.0,Chemistry,76.8,Physics,46.6,1,0,6,2,0,0,Agriculture & Environmental Sciences,43.8,53.3,57.2,57.4,41.6,55.3,47.0,51.0,70.2,39.0,49.3,52.4,46.6,76.8,55.4,47.0,58.4,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,SSS2,Science,high,79.79,79.64,76.31,78.58,96.79,Stable,96.5,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,0.0,0.0,68.1,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,0.0,0.0,85.3,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,0.0,0.0,78.72,69.8,85.3,Computer_Science,90.6,Biology,57.8,4,4,1,0,0,0,Computer Science & IT,95.2,66.4,72.7,97.7,76.6,58.8,87.6,63.0,65.1,100.0,93.7,82.5,82.5,68.0,57.8,88.1,90.6,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,SSS2,Science,low,59.37,57.47,57.79,58.21,98.34,Stable,72.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,56.4,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,53.7,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,60.7,52.6,53.7,Physics,75.4,Biology,44.2,1,1,6,0,1,0,Computer Science & IT,68.0,45.4,58.0,57.4,68.1,54.4,72.6,57.8,40.7,68.7,58.5,51.5,75.4,54.6,44.2,72.3,64.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,SSS2,Science,low,59.13,66.72,61.03,62.29,93.55,Stable,70.6,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,72.6,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0,78.5,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,65.75,50.3,78.5,Mathematics,78.5,Computer_Science,40.9,1,4,3,0,1,0,Engineering & Technology,70.9,62.8,54.1,77.4,31.5,40.1,69.2,80.1,74.9,84.2,60.5,46.5,65.8,70.5,66.7,72.1,40.9,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,SSS2,Science,high,81.08,80.51,81.87,81.15,98.88,Stable,84.8,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,0.0,0.0,93.1,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,0.0,0.0,100.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,0.0,0.0,87.83,70.2,100.0,Mathematics,100.0,Agricultural_Science,65.2,5,4,0,0,0,0,Computer Science & IT,72.4,78.2,78.4,96.6,89.7,73.3,99.7,67.3,66.4,79.8,86.5,70.5,100.0,73.1,77.9,91.0,85.0,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,SSS2,Science,low,58.73,60.22,55.73,58.23,96.27,Stable,68.9,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7,0.0,0.0,72.1,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,57.6,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,61.55,43.3,57.6,Chemistry,82.6,Geography,38.7,1,0,5,1,1,1,Engineering & Technology,63.2,85.0,47.5,64.1,45.5,46.3,68.4,67.4,54.3,71.6,55.9,42.7,45.0,82.6,55.6,64.6,63.9,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,SSS2,Science,high,80.34,80.41,86.29,82.35,94.42,Improving,71.9,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2,0.0,0.0,90.7,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,82.6,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,0.0,0.0,83.62,76.5,82.6,Chemistry,100.0,Further_Mathematics,73.1,8,1,0,0,0,0,Agriculture & Environmental Sciences,83.0,82.1,93.0,67.5,81.3,91.0,58.8,81.5,88.1,98.5,80.1,84.1,81.4,100.0,85.3,73.1,79.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,SSS2,Science,high,78.59,80.76,82.54,80.63,96.77,Stable,57.7,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,0.0,0.0,62.4,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,0.0,0.0,80.1,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,0.0,0.0,83.53,60.8,80.1,Biology,100.0,English_Language,60.8,8,0,1,0,0,0,Agriculture & Environmental Sciences,65.2,77.5,83.7,95.7,65.2,94.3,100.0,100.0,78.7,67.4,73.2,92.3,77.9,88.4,100.0,78.2,76.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,SSS2,Science,average,74.62,65.34,73.96,71.31,91.54,Stable,74.7,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,73.4,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,91.1,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,0.0,76.0,65.9,91.1,Physics,95.9,Biology,57.0,3,5,1,0,0,0,Computer Science & IT,90.9,79.7,70.9,76.5,77.9,67.2,86.4,56.3,67.7,89.7,66.5,47.6,95.9,69.3,57.0,71.4,71.3,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,SSS2,Science,average,69.81,63.61,68.06,67.16,94.78,Stable,90.5,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,62.9,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0,0.0,64.6,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,72.27,52.5,64.6,Physics,82.6,English_Language,52.5,2,4,3,0,0,0,Computer Science & IT,74.2,70.3,61.5,86.9,74.1,58.1,66.0,79.5,60.6,61.4,80.6,59.6,82.6,69.8,71.9,77.8,66.9,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,SSS2,Science,average,69.09,64.2,73.6,68.96,92.32,Improving,55.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,0.0,0.0,59.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,57.7,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,73.08,65.6,57.7,Chemistry,96.7,Physics,49.6,4,3,1,1,0,0,Agriculture & Environmental Sciences,55.0,77.5,84.2,59.8,63.3,76.3,36.8,89.9,75.0,59.5,59.0,81.6,49.6,96.7,91.3,73.0,70.2,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,SSS2,Science,high,89.41,85.8,86.6,87.27,96.9,Stable,100.0,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,93.8,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8,0.0,0.0,90.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,0.0,0.0,89.57,83.4,90.0,Chemistry,100.0,Further_Mathematics,76.5,9,0,0,0,0,0,Medicine & Health Sciences,87.6,100.0,91.7,79.8,87.9,84.6,100.0,97.3,100.0,65.3,70.9,74.9,90.9,100.0,100.0,76.5,80.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,SSS2,Science,average,73.6,72.0,77.59,74.4,95.3,Stable,77.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,0.0,0.0,96.6,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,0.0,0.0,97.7,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,0.0,0.0,85.72,57.7,97.7,Physics,100.0,English_Language,57.7,4,3,2,0,0,0,Medicine & Health Sciences,86.4,100.0,85.0,61.1,54.4,75.4,95.0,65.1,80.5,74.0,55.4,59.5,100.0,87.8,91.9,65.4,71.5,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,SSS2,Science,average,62.93,64.07,67.41,64.8,96.2,Improving,67.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,0.0,0.0,43.4,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,63.3,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,0.0,0.0,65.2,49.7,63.3,Geography,91.5,Physics,29.5,3,2,2,1,0,1,Agriculture & Environmental Sciences,54.0,73.9,70.1,64.0,57.9,52.8,51.2,60.2,71.6,69.1,67.3,84.8,29.5,68.5,88.0,59.4,82.5,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,SSS2,Science,high,82.68,84.46,84.38,83.84,98.36,Stable,92.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,89.1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,95.9,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,92.02,58.3,95.9,Physics,100.0,Geography,58.1,7,0,2,0,0,0,Medicine & Health Sciences,100.0,77.9,94.3,79.2,66.9,80.6,100.0,100.0,74.5,72.3,87.8,75.9,100.0,100.0,85.2,84.4,86.6,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,SSS2,Science,average,81.5,77.14,76.43,78.36,95.52,Declining,97.2,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,81.1,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,82.7,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,78.77,56.6,82.7,Physics,94.4,English_Language,56.6,6,1,2,0,0,0,Medicine & Health Sciences,84.5,88.3,100.0,67.6,71.8,66.9,100.0,85.4,94.9,52.5,63.9,64.1,94.4,82.3,89.9,57.3,66.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,SSS2,Science,high,79.77,77.0,79.96,78.91,97.29,Stable,65.9,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,71.3,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8,0.0,0.0,60.7,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,77.0,72.0,60.7,Geography,93.9,Mathematics,60.7,6,2,1,0,0,0,Agriculture & Environmental Sciences,91.6,90.5,90.1,81.7,74.9,69.4,74.1,74.9,86.2,65.7,74.8,85.6,72.3,86.9,81.2,82.3,78.6,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
